218932326 "218932326,0.0 27561299,0.6363636363636364 221552585,0.5454545454545454 25188564,0.18181818181818182 239440322,0.5454545454545454 14517899,0.0 499993801,0.45454545454545453 279294217,0.45454545454545453 457032496,0.09090909090909091 221492099,0.2727272727272727 239127026,0.2727272727272727 3205367,0.09090909090909091 14119655,0.0 144820338,0.2727272727272727 412821,0.18181818181818182 1297402270,0.0 164344748,0.2727272727272727 2453992857,0.0 764655793,0.0 2749674147,0.0 150551160,0.09090909090909091 2278960580,0.18181818181818182 112588888,0.09090909090909091 235586193,0.09090909090909091 102329273,0.0 40885478,0.0 842133008,0.0 4421947,0.0 118608749,0.0 983124134,0.09090909090909091 33094226,0.0 2301088436,0.09090909090909091 527880834,0.0 16134881,0.09090909090909091 134442351,0.09090909090909091 5942592985,0.18181818181818182 9795244,0.0 2460530881,0.0 500004619,0.18181818181818182 2518957272,0.18181818181818182 25906386,0.18181818181818182 4244216790,0.09090909090909091 77602813,0.18181818181818182 362253228,0.18181818181818182 272338771,0.0 10825181,0.0 1623822124,0.0 10983867478,0.0 236276410,0.0 3173990,0.0 7761714495,0.0 356953025,0.0 386054113,0.0 9812706285,0.0 121290937,0.0 200789472,0.0 9556683081,0.0 237016903,0.0 97943389,0.0 1290741187,0.0 121839252,0.0 41877347,0.0 300520844,0.0 100878076,0.0 556364624,0.0 768139533,0.09090909090909091 831340661,0.0 167238823,0.0 299856749,0.0 8441264653,0.0 734956527,0.0 51679253,0.0 559993374,0.0 43029974,0.0 164433883,0.0 59075540,0.0 125147364,0.0 112513247,0.0 12160592173,0.0 579971438,0.0 69323571,0.0 342950166,0.09090909090909091 99343072,0.0 312683469,0.0 3686635068,0.0 15452009,0.0 361227677,0.0 551646739,0.0 9235196671,0.0 166706010,0.0 4728979210,0.0 500004622,0.0 11314101288,0.0 10855612344,0.0 831340674,0.0 2755811424,0.0 321223196,0.09090909090909091 373272472,0.0 223530229,0.09090909090909091 6224130,0.0 47252,0.0 8891086186,0.0 3966735015,0.0 41964731,0.0 692244449,0.0 191109552,0.0 152266832,0.0 211751830,0.0 97550753,0.0 888374936,0.0 102310879,0.0 24895171,0.0 591413935,0.09090909090909091 42316314,0.09090909090909091 51676862,0.09090909090909091 282460231,0.09090909090909091 47203,0.09090909090909091 9088101968,0.09090909090909091 557944917,0.09090909090909091 152204306,0.09090909090909091 165353429,0.09090909090909091 8455122971,0.09090909090909091 161305571,0.09090909090909091 557779543,0.09090909090909091 12009092577,0.09090909090909091 161773745,0.09090909090909091 223161029,0.0 10727394,0.0 619865887,0.0 2749545381,0.0 2426731321,0.09090909090909091 29494632,0.09090909090909091 655228960,0.09090909090909091 343906867,0.0 69315539,0.0 23594307,0.0 418823736,0.0 30336158,0.0 42108886,0.0 1434128515,0.0 7633165,0.0 3581774,0.0 6028416532,0.0 557788693,0.0 259022256,0.0 6060186,0.0 137323018,0.09090909090909091 2141596,0.0 6668800,0.0 241142172,0.0 58149407,0.0 2269292,0.0 4702284,0.0 606939921,0.0 224082205,0.0 2403497008,0.0"
27561299 "218932326,0.875 27561299,0.0 221552585,0.625 25188564,0.25 239440322,0.625 14517899,0.0 499993801,0.5 279294217,0.375 457032496,0.125 221492099,0.5 239127026,0.375 3205367,0.125 14119655,0.0 144820338,0.25 412821,0.125 1297402270,0.0 164344748,0.375 2453992857,0.0 764655793,0.0 2749674147,0.0 150551160,0.0 2278960580,0.25 112588888,0.125 235586193,0.125 102329273,0.0 40885478,0.0 842133008,0.0 4421947,0.0 118608749,0.0 983124134,0.0 33094226,0.0 2301088436,0.125 527880834,0.0 16134881,0.125 134442351,0.125 5942592985,0.25 9795244,0.0 2460530881,0.0 500004619,0.125 2518957272,0.25 25906386,0.125 4244216790,0.0 77602813,0.25 362253228,0.125 272338771,0.0 10825181,0.0 1623822124,0.0 10983867478,0.0 236276410,0.0 3173990,0.0 7761714495,0.0 356953025,0.0 386054113,0.0 9812706285,0.0 121290937,0.0 200789472,0.0 9556683081,0.0 237016903,0.0 97943389,0.0 1290741187,0.0 121839252,0.0 41877347,0.0 300520844,0.0 100878076,0.0 556364624,0.0 768139533,0.0 831340661,0.0 167238823,0.0 299856749,0.0 8441264653,0.0 734956527,0.0 51679253,0.0 559993374,0.0 43029974,0.0 164433883,0.0 59075540,0.0 125147364,0.0 112513247,0.0 12160592173,0.0 579971438,0.0 69323571,0.0 342950166,0.125 99343072,0.0 312683469,0.0 3686635068,0.0 15452009,0.0 361227677,0.0 551646739,0.0 9235196671,0.0 166706010,0.0 4728979210,0.0 500004622,0.0 11314101288,0.0 10855612344,0.0 831340674,0.0 2755811424,0.0 321223196,0.0 373272472,0.0 223530229,0.0 6224130,0.0 47252,0.0 8891086186,0.0 3966735015,0.0 41964731,0.0 692244449,0.0 191109552,0.0 152266832,0.0 211751830,0.0 97550753,0.0 888374936,0.0 102310879,0.0 24895171,0.0 591413935,0.0 42316314,0.0 51676862,0.125 282460231,0.125 47203,0.125 9088101968,0.125 557944917,0.125 152204306,0.125 165353429,0.125 8455122971,0.125 161305571,0.125 557779543,0.125 12009092577,0.125 161773745,0.125 223161029,0.0 10727394,0.0 619865887,0.0 2749545381,0.0 2426731321,0.0 29494632,0.0 655228960,0.0 343906867,0.0 69315539,0.0 23594307,0.0 418823736,0.0 30336158,0.125 42108886,0.0 1434128515,0.0 7633165,0.0 3581774,0.0 6028416532,0.0 557788693,0.0 259022256,0.0 6060186,0.0 137323018,0.125 2141596,0.0 6668800,0.0 241142172,0.0 58149407,0.0 2269292,0.0 4702284,0.0 606939921,0.0 224082205,0.0 2403497008,0.0"
221552585 "218932326,0.75 27561299,0.625 221552585,0.0 25188564,0.25 239440322,0.625 14517899,0.125 499993801,0.5 279294217,0.375 457032496,0.125 221492099,0.5 239127026,0.375 3205367,0.125 14119655,0.125 144820338,0.125 412821,0.25 1297402270,0.125 164344748,0.25 2453992857,0.0 764655793,0.0 2749674147,0.0 150551160,0.0 2278960580,0.25 112588888,0.0 235586193,0.25 102329273,0.0 40885478,0.0 842133008,0.0 4421947,0.125 118608749,0.0 983124134,0.0 33094226,0.125 2301088436,0.25 527880834,0.0 16134881,0.125 134442351,0.25 5942592985,0.125 9795244,0.0 2460530881,0.0 500004619,0.125 2518957272,0.25 25906386,0.25 4244216790,0.0 77602813,0.125 362253228,0.125 272338771,0.0 10825181,0.0 1623822124,0.0 10983867478,0.0 236276410,0.0 3173990,0.0 7761714495,0.0 356953025,0.0 386054113,0.0 9812706285,0.0 121290937,0.0 200789472,0.0 9556683081,0.0 237016903,0.0 97943389,0.0 1290741187,0.0 121839252,0.0 41877347,0.0 300520844,0.0 100878076,0.0 556364624,0.0 768139533,0.0 831340661,0.0 167238823,0.125 299856749,0.125 8441264653,0.125 734956527,0.125 51679253,0.125 559993374,0.125 43029974,0.125 164433883,0.125 59075540,0.125 125147364,0.125 112513247,0.125 12160592173,0.125 579971438,0.125 69323571,0.125 342950166,0.125 99343072,0.0 312683469,0.0 3686635068,0.0 15452009,0.0 361227677,0.0 551646739,0.0 9235196671,0.0 166706010,0.0 4728979210,0.0 500004622,0.0 11314101288,0.0 10855612344,0.125 831340674,0.0 2755811424,0.0 321223196,0.0 373272472,0.0 223530229,0.0 6224130,0.0 47252,0.0 8891086186,0.0 3966735015,0.0 41964731,0.0 692244449,0.0 191109552,0.0 152266832,0.0 211751830,0.0 97550753,0.0 888374936,0.0 102310879,0.0 24895171,0.0 591413935,0.125 42316314,0.0 51676862,0.0 282460231,0.0 47203,0.0 9088101968,0.0 557944917,0.125 152204306,0.125 165353429,0.125 8455122971,0.125 161305571,0.125 557779543,0.125 12009092577,0.125 161773745,0.125 223161029,0.0 10727394,0.0 619865887,0.0 2749545381,0.0 2426731321,0.0 29494632,0.0 655228960,0.0 343906867,0.0 69315539,0.0 23594307,0.0 418823736,0.0 30336158,0.0 42108886,0.0 1434128515,0.0 7633165,0.0 3581774,0.0 6028416532,0.0 557788693,0.0 259022256,0.0 6060186,0.0 137323018,0.125 2141596,0.0 6668800,0.0 241142172,0.0 58149407,0.0 2269292,0.0 4702284,0.0 606939921,0.0 224082205,0.0 2403497008,0.125"
25188564 "218932326,0.25 27561299,0.25 221552585,0.25 25188564,0.0 239440322,0.25 14517899,0.5 499993801,0.375 279294217,0.125 457032496,0.375 221492099,0.25 239127026,0.0 3205367,0.25 14119655,0.125 144820338,0.125 412821,0.125 1297402270,0.0 164344748,0.125 2453992857,0.125 764655793,0.25 2749674147,0.25 150551160,0.125 2278960580,0.125 112588888,0.125 235586193,0.125 102329273,0.125 40885478,0.125 842133008,0.0 4421947,0.0 118608749,0.25 983124134,0.125 33094226,0.125 2301088436,0.0 527880834,0.125 16134881,0.125 134442351,0.125 5942592985,0.125 9795244,0.125 2460530881,0.125 500004619,0.125 2518957272,0.25 25906386,0.125 4244216790,0.125 77602813,0.0 362253228,0.125 272338771,0.125 10825181,0.125 1623822124,0.125 10983867478,0.125 236276410,0.125 3173990,0.125 7761714495,0.125 356953025,0.125 386054113,0.125 9812706285,0.125 121290937,0.125 200789472,0.125 9556683081,0.125 237016903,0.125 97943389,0.125 1290741187,0.125 121839252,0.125 41877347,0.125 300520844,0.125 100878076,0.125 556364624,0.0 768139533,0.0 831340661,0.0 167238823,0.0 299856749,0.0 8441264653,0.0 734956527,0.0 51679253,0.0 559993374,0.0 43029974,0.0 164433883,0.0 59075540,0.0 125147364,0.0 112513247,0.0 12160592173,0.0 579971438,0.0 69323571,0.0 342950166,0.125 99343072,0.125 312683469,0.125 3686635068,0.125 15452009,0.125 361227677,0.125 551646739,0.0 9235196671,0.0 166706010,0.0 4728979210,0.0 500004622,0.0 11314101288,0.0 10855612344,0.0 831340674,0.0 2755811424,0.0 321223196,0.0 373272472,0.0 223530229,0.0 6224130,0.0 47252,0.0 8891086186,0.0 3966735015,0.0 41964731,0.0 692244449,0.0 191109552,0.0 152266832,0.0 211751830,0.0 97550753,0.0 888374936,0.0 102310879,0.0 24895171,0.0 591413935,0.0 42316314,0.0 51676862,0.0 282460231,0.0 47203,0.0 9088101968,0.0 557944917,0.0 152204306,0.0 165353429,0.0 8455122971,0.125 161305571,0.125 557779543,0.125 12009092577,0.125 161773745,0.0 223161029,0.0 10727394,0.0 619865887,0.0 2749545381,0.0 2426731321,0.0 29494632,0.0 655228960,0.0 343906867,0.0 69315539,0.0 23594307,0.0 418823736,0.0 30336158,0.0 42108886,0.125 1434128515,0.125 7633165,0.0 3581774,0.0 6028416532,0.0 557788693,0.125 259022256,0.125 6060186,0.125 137323018,0.0 2141596,0.0 6668800,0.0 241142172,0.0 58149407,0.125 2269292,0.125 4702284,0.125 606939921,0.0 224082205,0.0 2403497008,0.0"
239440322 "218932326,0.8571428571428571 27561299,0.7142857142857143 221552585,0.7142857142857143 25188564,0.2857142857142857 239440322,0.0 14517899,0.0 499993801,0.5714285714285714 279294217,0.2857142857142857 457032496,0.14285714285714285 221492099,0.5714285714285714 239127026,0.2857142857142857 3205367,0.14285714285714285 14119655,0.0 144820338,0.14285714285714285 412821,0.2857142857142857 1297402270,0.0 164344748,0.2857142857142857 2453992857,0.0 764655793,0.0 2749674147,0.0 150551160,0.0 2278960580,0.2857142857142857 112588888,0.0 235586193,0.14285714285714285 102329273,0.0 40885478,0.0 842133008,0.0 4421947,0.0 118608749,0.0 983124134,0.0 33094226,0.0 2301088436,0.14285714285714285 527880834,0.0 16134881,0.14285714285714285 134442351,0.14285714285714285 5942592985,0.14285714285714285 9795244,0.0 2460530881,0.0 500004619,0.2857142857142857 2518957272,0.2857142857142857 25906386,0.2857142857142857 4244216790,0.0 77602813,0.14285714285714285 362253228,0.14285714285714285 272338771,0.0 10825181,0.0 1623822124,0.0 10983867478,0.0 236276410,0.0 3173990,0.0 7761714495,0.0 356953025,0.0 386054113,0.0 9812706285,0.0 121290937,0.0 200789472,0.0 9556683081,0.0 237016903,0.0 97943389,0.0 1290741187,0.0 121839252,0.0 41877347,0.0 300520844,0.0 100878076,0.0 556364624,0.0 768139533,0.14285714285714285 831340661,0.0 167238823,0.0 299856749,0.0 8441264653,0.0 734956527,0.0 51679253,0.0 559993374,0.0 43029974,0.0 164433883,0.0 59075540,0.0 125147364,0.0 112513247,0.0 12160592173,0.0 579971438,0.0 69323571,0.0 342950166,0.14285714285714285 99343072,0.0 312683469,0.0 3686635068,0.0 15452009,0.0 361227677,0.0 551646739,0.0 9235196671,0.0 166706010,0.0 4728979210,0.0 500004622,0.0 11314101288,0.0 10855612344,0.0 831340674,0.0 2755811424,0.0 321223196,0.0 373272472,0.0 223530229,0.0 6224130,0.0 47252,0.0 8891086186,0.0 3966735015,0.0 41964731,0.0 692244449,0.0 191109552,0.0 152266832,0.0 211751830,0.0 97550753,0.0 888374936,0.0 102310879,0.0 24895171,0.0 591413935,0.14285714285714285 42316314,0.0 51676862,0.0 282460231,0.0 47203,0.0 9088101968,0.0 557944917,0.0 152204306,0.0 165353429,0.0 8455122971,0.14285714285714285 161305571,0.14285714285714285 557779543,0.14285714285714285 12009092577,0.14285714285714285 161773745,0.14285714285714285 223161029,0.0 10727394,0.0 619865887,0.0 2749545381,0.0 2426731321,0.0 29494632,0.0 655228960,0.0 343906867,0.0 69315539,0.0 23594307,0.0 418823736,0.0 30336158,0.14285714285714285 42108886,0.0 1434128515,0.0 7633165,0.0 3581774,0.0 6028416532,0.0 557788693,0.0 259022256,0.0 6060186,0.0 137323018,0.14285714285714285 2141596,0.0 6668800,0.0 241142172,0.0 58149407,0.0 2269292,0.0 4702284,0.0 606939921,0.0 224082205,0.0 2403497008,0.0"
14517899 "218932326,0.0 27561299,0.0 221552585,0.16666666666666666 25188564,0.6666666666666666 239440322,0.0 14517899,0.0 499993801,0.0 279294217,0.0 457032496,0.5 221492099,0.0 239127026,0.16666666666666666 3205367,0.3333333333333333 14119655,0.3333333333333333 144820338,0.0 412821,0.0 1297402270,0.16666666666666666 164344748,0.0 2453992857,0.0 764655793,0.16666666666666666 2749674147,0.3333333333333333 150551160,0.16666666666666666 2278960580,0.0 112588888,0.0 235586193,0.16666666666666666 102329273,0.16666666666666666 40885478,0.16666666666666666 842133008,0.0 4421947,0.16666666666666666 118608749,0.3333333333333333 983124134,0.16666666666666666 33094226,0.3333333333333333 2301088436,0.0 527880834,0.16666666666666666 16134881,0.0 134442351,0.0 5942592985,0.0 9795244,0.3333333333333333 2460530881,0.3333333333333333 500004619,0.0 2518957272,0.0 25906386,0.0 4244216790,0.16666666666666666 77602813,0.0 362253228,0.0 272338771,0.0 10825181,0.16666666666666666 1623822124,0.16666666666666666 10983867478,0.16666666666666666 236276410,0.16666666666666666 3173990,0.16666666666666666 7761714495,0.16666666666666666 356953025,0.16666666666666666 386054113,0.16666666666666666 9812706285,0.16666666666666666 121290937,0.16666666666666666 200789472,0.16666666666666666 9556683081,0.16666666666666666 237016903,0.16666666666666666 97943389,0.16666666666666666 1290741187,0.16666666666666666 121839252,0.16666666666666666 41877347,0.16666666666666666 300520844,0.16666666666666666 100878076,0.16666666666666666 556364624,0.0 768139533,0.0 831340661,0.0 167238823,0.16666666666666666 299856749,0.16666666666666666 8441264653,0.16666666666666666 734956527,0.16666666666666666 51679253,0.16666666666666666 559993374,0.16666666666666666 43029974,0.16666666666666666 164433883,0.16666666666666666 59075540,0.16666666666666666 125147364,0.16666666666666666 112513247,0.16666666666666666 12160592173,0.16666666666666666 579971438,0.16666666666666666 69323571,0.16666666666666666 342950166,0.0 99343072,0.16666666666666666 312683469,0.16666666666666666 3686635068,0.16666666666666666 15452009,0.16666666666666666 361227677,0.16666666666666666 551646739,0.0 9235196671,0.0 166706010,0.0 4728979210,0.0 500004622,0.0 11314101288,0.0 10855612344,0.0 831340674,0.0 2755811424,0.0 321223196,0.0 373272472,0.0 223530229,0.0 6224130,0.0 47252,0.0 8891086186,0.0 3966735015,0.0 41964731,0.0 692244449,0.0 191109552,0.0 152266832,0.0 211751830,0.0 97550753,0.0 888374936,0.0 102310879,0.0 24895171,0.0 591413935,0.0 42316314,0.0 51676862,0.0 282460231,0.0 47203,0.0 9088101968,0.0 557944917,0.0 152204306,0.0 165353429,0.0 8455122971,0.0 161305571,0.0 557779543,0.0 12009092577,0.0 161773745,0.0 223161029,0.0 10727394,0.0 619865887,0.0 2749545381,0.0 2426731321,0.0 29494632,0.0 655228960,0.0 343906867,0.0 69315539,0.0 23594307,0.0 418823736,0.0 30336158,0.0 42108886,0.16666666666666666 1434128515,0.16666666666666666 7633165,0.0 3581774,0.0 6028416532,0.0 557788693,0.0 259022256,0.0 6060186,0.0 137323018,0.0 2141596,0.0 6668800,0.0 241142172,0.0 58149407,0.0 2269292,0.0 4702284,0.0 606939921,0.16666666666666666 224082205,0.0 2403497008,0.16666666666666666"
499993801 "218932326,0.8333333333333334 27561299,0.6666666666666666 221552585,0.6666666666666666 25188564,0.5 239440322,0.6666666666666666 14517899,0.0 499993801,0.0 279294217,0.5 457032496,0.0 221492099,0.5 239127026,0.16666666666666666 3205367,0.0 14119655,0.0 144820338,0.3333333333333333 412821,0.3333333333333333 1297402270,0.0 164344748,0.16666666666666666 2453992857,0.0 764655793,0.0 2749674147,0.0 150551160,0.0 2278960580,0.16666666666666666 112588888,0.3333333333333333 235586193,0.16666666666666666 102329273,0.0 40885478,0.0 842133008,0.0 4421947,0.0 118608749,0.0 983124134,0.0 33094226,0.0 2301088436,0.16666666666666666 527880834,0.0 16134881,0.16666666666666666 134442351,0.16666666666666666 5942592985,0.3333333333333333 9795244,0.0 2460530881,0.0 500004619,0.16666666666666666 2518957272,0.3333333333333333 25906386,0.3333333333333333 4244216790,0.0 77602813,0.0 362253228,0.16666666666666666 272338771,0.0 10825181,0.0 1623822124,0.0 10983867478,0.0 236276410,0.0 3173990,0.0 7761714495,0.0 356953025,0.0 386054113,0.0 9812706285,0.0 121290937,0.0 200789472,0.0 9556683081,0.0 237016903,0.0 97943389,0.0 1290741187,0.0 121839252,0.0 41877347,0.0 300520844,0.0 100878076,0.0 556364624,0.0 768139533,0.0 831340661,0.0 167238823,0.0 299856749,0.0 8441264653,0.0 734956527,0.0 51679253,0.0 559993374,0.0 43029974,0.0 164433883,0.0 59075540,0.0 125147364,0.0 112513247,0.0 12160592173,0.0 579971438,0.0 69323571,0.0 342950166,0.16666666666666666 99343072,0.0 312683469,0.0 3686635068,0.0 15452009,0.0 361227677,0.0 551646739,0.0 9235196671,0.0 166706010,0.0 4728979210,0.0 500004622,0.0 11314101288,0.0 10855612344,0.0 831340674,0.0 2755811424,0.0 321223196,0.0 373272472,0.0 223530229,0.0 6224130,0.0 47252,0.0 8891086186,0.0 3966735015,0.0 41964731,0.0 692244449,0.0 191109552,0.0 152266832,0.0 211751830,0.0 97550753,0.0 888374936,0.0 102310879,0.0 24895171,0.0 591413935,0.16666666666666666 42316314,0.0 51676862,0.16666666666666666 282460231,0.16666666666666666 47203,0.16666666666666666 9088101968,0.16666666666666666 557944917,0.0 152204306,0.0 165353429,0.0 8455122971,0.16666666666666666 161305571,0.16666666666666666 557779543,0.16666666666666666 12009092577,0.16666666666666666 161773745,0.0 223161029,0.0 10727394,0.0 619865887,0.0 2749545381,0.0 2426731321,0.0 29494632,0.0 655228960,0.0 343906867,0.0 69315539,0.0 23594307,0.0 418823736,0.0 30336158,0.0 42108886,0.0 1434128515,0.0 7633165,0.0 3581774,0.0 6028416532,0.0 557788693,0.16666666666666666 259022256,0.16666666666666666 6060186,0.16666666666666666 137323018,0.16666666666666666 2141596,0.0 6668800,0.0 241142172,0.0 58149407,0.0 2269292,0.0 4702284,0.0 606939921,0.0 224082205,0.0 2403497008,0.0"
279294217 "218932326,1.0 27561299,0.6 221552585,0.6 25188564,0.2 239440322,0.4 14517899,0.0 499993801,0.6 279294217,0.0 457032496,0.0 221492099,0.2 239127026,0.0 3205367,0.0 14119655,0.0 144820338,0.6 412821,0.2 1297402270,0.0 164344748,0.2 2453992857,0.0 764655793,0.0 2749674147,0.0 150551160,0.0 2278960580,0.2 112588888,0.2 235586193,0.0 102329273,0.0 40885478,0.0 842133008,0.0 4421947,0.0 118608749,0.0 983124134,0.0 33094226,0.0 2301088436,0.0 527880834,0.0 16134881,0.2 134442351,0.2 5942592985,0.4 9795244,0.0 2460530881,0.0 500004619,0.2 2518957272,0.2 25906386,0.4 4244216790,0.0 77602813,0.0 362253228,0.0 272338771,0.0 10825181,0.0 1623822124,0.0 10983867478,0.0 236276410,0.0 3173990,0.0 7761714495,0.0 356953025,0.0 386054113,0.0 9812706285,0.0 121290937,0.0 200789472,0.0 9556683081,0.0 237016903,0.0 97943389,0.0 1290741187,0.0 121839252,0.0 41877347,0.0 300520844,0.0 100878076,0.0 556364624,0.0 768139533,0.0 831340661,0.0 167238823,0.0 299856749,0.0 8441264653,0.0 734956527,0.0 51679253,0.0 559993374,0.0 43029974,0.0 164433883,0.0 59075540,0.0 125147364,0.0 112513247,0.0 12160592173,0.0 579971438,0.0 69323571,0.0 342950166,0.0 99343072,0.0 312683469,0.0 3686635068,0.0 15452009,0.0 361227677,0.0 551646739,0.0 9235196671,0.0 166706010,0.0 4728979210,0.0 500004622,0.0 11314101288,0.0 10855612344,0.0 831340674,0.0 2755811424,0.0 321223196,0.0 373272472,0.0 223530229,0.0 6224130,0.0 47252,0.0 8891086186,0.0 3966735015,0.0 41964731,0.0 692244449,0.0 191109552,0.0 152266832,0.0 211751830,0.0 97550753,0.0 888374936,0.0 102310879,0.0 24895171,0.0 591413935,0.2 42316314,0.0 51676862,0.2 282460231,0.2 47203,0.2 9088101968,0.2 557944917,0.2 152204306,0.2 165353429,0.2 8455122971,0.2 161305571,0.2 557779543,0.2 12009092577,0.2 161773745,0.0 223161029,0.0 10727394,0.0 619865887,0.0 2749545381,0.0 2426731321,0.0 29494632,0.0 655228960,0.0 343906867,0.0 69315539,0.0 23594307,0.0 418823736,0.0 30336158,0.0 42108886,0.0 1434128515,0.0 7633165,0.0 3581774,0.0 6028416532,0.0 557788693,0.0 259022256,0.0 6060186,0.0 137323018,0.0 2141596,0.0 6668800,0.0 241142172,0.0 58149407,0.0 2269292,0.0 4702284,0.0 606939921,0.0 224082205,0.0 2403497008,0.0"
457032496 "218932326,0.2 27561299,0.2 221552585,0.2 25188564,0.6 239440322,0.2 14517899,0.6 499993801,0.0 279294217,0.0 457032496,0.0 221492099,0.0 239127026,0.2 3205367,0.4 14119655,0.2 144820338,0.0 412821,0.0 1297402270,0.0 164344748,0.2 2453992857,0.0 764655793,0.2 2749674147,0.4 150551160,0.2 2278960580,0.2 112588888,0.0 235586193,0.0 102329273,0.2 40885478,0.2 842133008,0.0 4421947,0.0 118608749,0.2 983124134,0.2 33094226,0.2 2301088436,0.0 527880834,0.2 16134881,0.0 134442351,0.0 5942592985,0.0 9795244,0.2 2460530881,0.2 500004619,0.0 2518957272,0.0 25906386,0.0 4244216790,0.2 77602813,0.2 362253228,0.0 272338771,0.0 10825181,0.2 1623822124,0.2 10983867478,0.2 236276410,0.2 3173990,0.2 7761714495,0.2 356953025,0.0 386054113,0.2 9812706285,0.2 121290937,0.2 200789472,0.0 9556683081,0.0 237016903,0.0 97943389,0.0 1290741187,0.0 121839252,0.0 41877347,0.0 300520844,0.0 100878076,0.2 556364624,0.0 768139533,0.0 831340661,0.0 167238823,0.0 299856749,0.0 8441264653,0.0 734956527,0.0 51679253,0.0 559993374,0.0 43029974,0.0 164433883,0.0 59075540,0.0 125147364,0.0 112513247,0.0 12160592173,0.0 579971438,0.0 69323571,0.0 342950166,0.0 99343072,0.2 312683469,0.2 3686635068,0.2 15452009,0.2 361227677,0.2 551646739,0.0 9235196671,0.0 166706010,0.0 4728979210,0.0 500004622,0.0 11314101288,0.0 10855612344,0.0 831340674,0.0 2755811424,0.0 321223196,0.0 373272472,0.0 223530229,0.0 6224130,0.0 47252,0.0 8891086186,0.0 3966735015,0.0 41964731,0.0 692244449,0.0 191109552,0.0 152266832,0.0 211751830,0.0 97550753,0.0 888374936,0.0 102310879,0.0 24895171,0.0 591413935,0.0 42316314,0.0 51676862,0.0 282460231,0.0 47203,0.0 9088101968,0.0 557944917,0.0 152204306,0.0 165353429,0.0 8455122971,0.0 161305571,0.0 557779543,0.0 12009092577,0.0 161773745,0.2 223161029,0.0 10727394,0.0 619865887,0.0 2749545381,0.0 2426731321,0.0 29494632,0.0 655228960,0.0 343906867,0.0 69315539,0.0 23594307,0.0 418823736,0.0 30336158,0.0 42108886,0.2 1434128515,0.2 7633165,0.0 3581774,0.0 6028416532,0.0 557788693,0.0 259022256,0.0 6060186,0.0 137323018,0.0 2141596,0.0 6668800,0.0 241142172,0.0 58149407,0.0 2269292,0.0 4702284,0.0 606939921,0.0 224082205,0.0 2403497008,0.0"
221492099 "218932326,0.6 27561299,0.8 221552585,0.8 25188564,0.4 239440322,0.8 14517899,0.0 499993801,0.6 279294217,0.2 457032496,0.0 221492099,0.0 239127026,0.2 3205367,0.0 14119655,0.0 144820338,0.2 412821,0.2 1297402270,0.0 164344748,0.2 2453992857,0.0 764655793,0.0 2749674147,0.0 150551160,0.0 2278960580,0.2 112588888,0.0 235586193,0.2 102329273,0.0 40885478,0.0 842133008,0.0 4421947,0.0 118608749,0.0 983124134,0.0 33094226,0.0 2301088436,0.4 527880834,0.0 16134881,0.2 134442351,0.4 5942592985,0.2 9795244,0.0 2460530881,0.0 500004619,0.2 2518957272,0.4 25906386,0.2 4244216790,0.0 77602813,0.0 362253228,0.2 272338771,0.0 10825181,0.0 1623822124,0.0 10983867478,0.0 236276410,0.0 3173990,0.0 7761714495,0.0 356953025,0.0 386054113,0.0 9812706285,0.0 121290937,0.0 200789472,0.0 9556683081,0.0 237016903,0.0 97943389,0.0 1290741187,0.0 121839252,0.0 41877347,0.0 300520844,0.0 100878076,0.0 556364624,0.0 768139533,0.0 831340661,0.0 167238823,0.0 299856749,0.0 8441264653,0.0 734956527,0.0 51679253,0.0 559993374,0.0 43029974,0.0 164433883,0.0 59075540,0.0 125147364,0.0 112513247,0.0 12160592173,0.0 579971438,0.0 69323571,0.0 342950166,0.2 99343072,0.0 312683469,0.0 3686635068,0.0 15452009,0.0 361227677,0.0 551646739,0.0 9235196671,0.0 166706010,0.0 4728979210,0.0 500004622,0.0 11314101288,0.0 10855612344,0.2 831340674,0.0 2755811424,0.0 321223196,0.0 373272472,0.0 223530229,0.0 6224130,0.0 47252,0.0 8891086186,0.0 3966735015,0.0 41964731,0.0 692244449,0.0 191109552,0.0 152266832,0.0 211751830,0.0 97550753,0.0 888374936,0.0 102310879,0.0 24895171,0.0 591413935,0.0 42316314,0.0 51676862,0.0 282460231,0.0 47203,0.0 9088101968,0.0 557944917,0.0 152204306,0.0 165353429,0.0 8455122971,0.2 161305571,0.2 557779543,0.2 12009092577,0.2 161773745,0.0 223161029,0.0 10727394,0.0 619865887,0.0 2749545381,0.0 2426731321,0.0 29494632,0.0 655228960,0.0 343906867,0.0 69315539,0.0 23594307,0.0 418823736,0.0 30336158,0.2 42108886,0.0 1434128515,0.0 7633165,0.0 3581774,0.0 6028416532,0.0 557788693,0.0 259022256,0.0 6060186,0.0 137323018,0.2 2141596,0.0 6668800,0.0 241142172,0.0 58149407,0.0 2269292,0.0 4702284,0.0 606939921,0.0 224082205,0.0 2403497008,0.0"
